pais,continente,anio,variable,valor
Guinea Ecuatorial,África,1957,pib_per_capita,426.0964081
Guinea Ecuatorial,África,1962,pib_per_capita,582.8419714
Guinea Ecuatorial,África,1967,pib_per_capita,915.5960025
Guinea Ecuatorial,África,1972,pib_per_capita,672.4122571
Guinea Ecuatorial,África,1977,pib_per_capita,958.5668124
Guinea Ecuatorial,África,1982,pib_per_capita,927.8253427
Guinea Ecuatorial,África,1987,pib_per_capita,966.8968149
Guinea Ecuatorial,África,1992,pib_per_capita,1132.055034
Guinea Ecuatorial,África,1997,pib_per_capita,2814.480755
Guinea Ecuatorial,África,2002,pib_per_capita,7703.4959
Guinea Ecuatorial,África,2007,pib_per_capita,12154.08975
Eritrea,África,1952,pib_per_capita,328.9405571
Eritrea,África,1957,pib_per_capita,344.1618859
Eritrea,África,1962,pib_per_capita,380.9958433
Eritrea,África,1967,pib_per_capita,468.7949699
Eritrea,África,1972,pib_per_capita,514.3242082
Eritrea,África,1977,pib_per_capita,505.7538077
Eritrea,África,1982,pib_per_capita,524.8758493
Eritrea,África,1987,pib_per_capita,521.1341333
Eritrea,África,1992,pib_per_capita,582.8585102
Eritrea,África,1997,pib_per_capita,913.47079
Eritrea,África,2002,pib_per_capita,765.3500015
Eritrea,África,2007,pib_per_capita,641.3695236
Etiopía,África,1952,pib_per_capita,362.1462796
Etiopía,África,1957,pib_per_capita,378.9041632
Etiopía,África,1962,pib_per_capita,419.4564161
Etiopía,África,1967,pib_per_capita,516.1186438
Etiopía,África,1972,pib_per_capita,566.2439442
Etiopía,África,1977,pib_per_capita,556.8083834
Etiopía,África,1982,pib_per_capita,577.8607471
Etiopía,África,1987,pib_per_capita,573.7413142
Etiopía,África,1992,pib_per_capita,421.3534653
Etiopía,África,1997,pib_per_capita,515.8894013
Etiopía,África,2002,pib_per_capita,530.0535319
Etiopía,África,2007,pib_per_capita,690.8055759
Finlandia,Europa,1952,pib_per_capita,6424.519071
Finlandia,Europa,1957,pib_per_capita,7545.415386
Finlandia,Europa,1962,pib_per_capita,9371.842561
Finlandia,Europa,1967,pib_per_capita,10921.63626
Finlandia,Europa,1972,pib_per_capita,14358.8759
Finlandia,Europa,1977,pib_per_capita,15605.42283
Finlandia,Europa,1982,pib_per_capita,18533.15761
Finlandia,Europa,1987,pib_per_capita,21141.01223
Finlandia,Europa,1992,pib_per_capita,20647.16499
Finlandia,Europa,1997,pib_per_capita,23723.9502
Finlandia,Europa,2002,pib_per_capita,28204.59057
Finlandia,Europa,2007,pib_per_capita,33207.0844
Francia,Europa,1952,pib_per_capita,7029.809327
Francia,Europa,1957,pib_per_capita,8662.834898
Francia,Europa,1962,pib_per_capita,10560.48553
Francia,Europa,1967,pib_per_capita,12999.91766
Francia,Europa,1972,pib_per_capita,16107.19171
Francia,Europa,1977,pib_per_capita,18292.63514
Francia,Europa,1982,pib_per_capita,20293.89746
Francia,Europa,1987,pib_per_capita,22066.44214
Francia,Europa,1992,pib_per_capita,24703.79615
Francia,Europa,1997,pib_per_capita,25889.78487
Francia,Europa,2002,pib_per_capita,28926.03234
Francia,Europa,2007,pib_per_capita,30470.0167
Gabón,África,1952,pib_per_capita,4293.476475
Gabón,África,1957,pib_per_capita,4976.198099
Gabón,África,1962,pib_per_capita,6631.459222
Gabón,África,1967,pib_per_capita,8358.761987
Gabón,África,1972,pib_per_capita,11401.94841
Gabón,África,1977,pib_per_capita,21745.57328
Gabón,África,1982,pib_per_capita,15113.36194
Gabón,África,1987,pib_per_capita,11864.40844
Gabón,África,1992,pib_per_capita,13522.15752
Gabón,África,1997,pib_per_capita,14722.84188
Gabón,África,2002,pib_per_capita,12521.71392
Gabón,África,2007,pib_per_capita,13206.48452
Gambia,África,1952,pib_per_capita,485.2306591
Gambia,África,1957,pib_per_capita,520.9267111
Gambia,África,1962,pib_per_capita,599.650276
Gambia,África,1967,pib_per_capita,734.7829124
Gambia,África,1972,pib_per_capita,756.0868363
Gambia,África,1977,pib_per_capita,884.7552507
Gambia,África,1982,pib_per_capita,835.8096108
Gambia,África,1987,pib_per_capita,611.6588611
Gambia,África,1992,pib_per_capita,665.6244126
Gambia,África,1997,pib_per_capita,653.7301704
Gambia,África,2002,pib_per_capita,660.5855997
Gambia,África,2007,pib_per_capita,752.7497265
Alemania,Europa,1952,pib_per_capita,7144.114393
Alemania,Europa,1957,pib_per_capita,10187.82665
Alemania,Europa,1962,pib_per_capita,12902.46291
Alemania,Europa,1967,pib_per_capita,14745.62561
Alemania,Europa,1972,pib_per_capita,18016.18027
Alemania,Europa,1977,pib_per_capita,20512.92123
Alemania,Europa,1982,pib_per_capita,22031.53274
Alemania,Europa,1987,pib_per_capita,24639.18566
Alemania,Europa,1992,pib_per_capita,26505.30317
Alemania,Europa,1997,pib_per_capita,27788.88416
Alemania,Europa,2002,pib_per_capita,30035.80198
Alemania,Europa,2007,pib_per_capita,32170.37442
Ghana,África,1952,pib_per_capita,911.2989371
Ghana,África,1957,pib_per_capita,1043.561537
Ghana,África,1962,pib_per_capita,1190.041118
Ghana,África,1967,pib_per_capita,1125.69716
Ghana,África,1972,pib_per_capita,1178.223708
Ghana,África,1977,pib_per_capita,993.2239571
Ghana,África,1982,pib_per_capita,876.032569
Ghana,África,1987,pib_per_capita,847.0061135
Ghana,África,1992,pib_per_capita,925.060154
Ghana,África,1997,pib_per_capita,1005.245812
Ghana,África,2002,pib_per_capita,1111.984578
Ghana,África,2007,pib_per_capita,1327.60891
Grecia,Europa,1952,pib_per_capita,3530.690067
Grecia,Europa,1957,pib_per_capita,4916.299889
Grecia,Europa,1962,pib_per_capita,6017.190733
Grecia,Europa,1967,pib_per_capita,8513.097016
Grecia,Europa,1972,pib_per_capita,12724.82957
Grecia,Europa,1977,pib_per_capita,14195.52428
Grecia,Europa,1982,pib_per_capita,15268.42089
Grecia,Europa,1987,pib_per_capita,16120.52839
Grecia,Europa,1992,pib_per_capita,17541.49634
Grecia,Europa,1997,pib_per_capita,18747.69814
Grecia,Europa,2002,pib_per_capita,22514.2548
Grecia,Europa,2007,pib_per_capita,27538.41188
Guatemala,Américas,1952,pib_per_capita,2428.237769
Guatemala,Américas,1957,pib_per_capita,2617.155967
Guatemala,Américas,1962,pib_per_capita,2750.364446
Guatemala,Américas,1967,pib_per_capita,3242.531147
Guatemala,Américas,1972,pib_per_capita,4031.408271
Guatemala,Américas,1977,pib_per_capita,4879.992748
Guatemala,Américas,1982,pib_per_capita,4820.49479
Guatemala,Américas,1987,pib_per_capita,4246.485974
Guatemala,Américas,1992,pib_per_capita,4439.45084
Guatemala,Américas,1997,pib_per_capita,4684.313807
Guatemala,Américas,2002,pib_per_capita,4858.347495
Guatemala,Américas,2007,pib_per_capita,5186.050003
Guinea,África,1952,pib_per_capita,510.1964923
Guinea,África,1957,pib_per_capita,576.2670245
Guinea,África,1962,pib_per_capita,686.3736739
Guinea,África,1967,pib_per_capita,708.7595409
Guinea,África,1972,pib_per_capita,741.6662307
Guinea,África,1977,pib_per_capita,874.6858643
Guinea,África,1982,pib_per_capita,857.2503577
Guinea,África,1987,pib_per_capita,805.5724718
Guinea,África,1992,pib_per_capita,794.3484384
Guinea,África,1997,pib_per_capita,869.4497668
Guinea,África,2002,pib_per_capita,945.5835837
Guinea,África,2007,pib_per_capita,942.6542111
Guinea Bissau,África,1952,pib_per_capita,299.850319
Guinea Bissau,África,1957,pib_per_capita,431.7904566
Guinea Bissau,África,1962,pib_per_capita,522.0343725
Guinea Bissau,África,1967,pib_per_capita,715.5806402
Guinea Bissau,África,1972,pib_per_capita,820.2245876
Guinea Bissau,África,1977,pib_per_capita,764.7259628
Guinea Bissau,África,1982,pib_per_capita,838.1239671
Guinea Bissau,África,1987,pib_per_capita,736.4153921
Guinea Bissau,África,1992,pib_per_capita,745.5398706
Guinea Bissau,África,1997,pib_per_capita,796.6644681
Guinea Bissau,África,2002,pib_per_capita,575.7047176
Guinea Bissau,África,2007,pib_per_capita,579.231743
Haití,Américas,1952,pib_per_capita,1840.366939
Haití,Américas,1957,pib_per_capita,1726.887882
Haití,Américas,1962,pib_per_capita,1796.589032
Haití,Américas,1967,pib_per_capita,1452.057666
Haití,Américas,1972,pib_per_capita,1654.456946
Haití,Américas,1977,pib_per_capita,1874.298931
Haití,Américas,1982,pib_per_capita,2011.159549
Haití,Américas,1987,pib_per_capita,1823.015995
Haití,Américas,1992,pib_per_capita,1456.309517
Haití,Américas,1997,pib_per_capita,1341.726931
Haití,Américas,2002,pib_per_capita,1270.364932
Haití,Américas,2007,pib_per_capita,1201.637154
Honduras,Américas,1952,pib_per_capita,2194.926204
Honduras,Américas,1957,pib_per_capita,2220.487682
Honduras,Américas,1962,pib_per_capita,2291.156835
Honduras,Américas,1967,pib_per_capita,2538.269358
Honduras,Américas,1972,pib_per_capita,2529.842345
Honduras,Américas,1977,pib_per_capita,3203.208066
Honduras,Américas,1982,pib_per_capita,3121.760794
Honduras,Américas,1987,pib_per_capita,3023.096699
Honduras,Américas,1992,pib_per_capita,3081.694603
Honduras,Américas,1997,pib_per_capita,3160.454906
Honduras,Américas,2002,pib_per_capita,3099.72866
Honduras,Américas,2007,pib_per_capita,3548.330846
"Hong Kong, China",Asia,1952,pib_per_capita,3054.421209
"Hong Kong, China",Asia,1957,pib_per_capita,3629.076457
"Hong Kong, China",Asia,1962,pib_per_capita,4692.648272
"Hong Kong, China",Asia,1967,pib_per_capita,6197.962814
"Hong Kong, China",Asia,1972,pib_per_capita,8315.928145
"Hong Kong, China",Asia,1977,pib_per_capita,11186.14125
"Hong Kong, China",Asia,1982,pib_per_capita,14560.53051
"Hong Kong, China",Asia,1987,pib_per_capita,20038.47269
"Hong Kong, China",Asia,1992,pib_per_capita,24757.60301
"Hong Kong, China",Asia,1997,pib_per_capita,28377.63219
"Hong Kong, China",Asia,2002,pib_per_capita,30209.01516
"Hong Kong, China",Asia,2007,pib_per_capita,39724.97867
Hungría,Europa,1952,pib_per_capita,5263.673816
Hungría,Europa,1957,pib_per_capita,6040.180011
Hungría,Europa,1962,pib_per_capita,7550.359877
Hungría,Europa,1967,pib_per_capita,9326.64467
Hungría,Europa,1972,pib_per_capita,10168.65611
Hungría,Europa,1977,pib_per_capita,11674.83737
Hungría,Europa,1982,pib_per_capita,12545.99066
Hungría,Europa,1987,pib_per_capita,12986.47998
Hungría,Europa,1992,pib_per_capita,10535.62855
Hungría,Europa,1997,pib_per_capita,11712.7768
Hungría,Europa,2002,pib_per_capita,14843.93556
Hungría,Europa,2007,pib_per_capita,18008.94444
Islandia,Europa,1952,pib_per_capita,7267.688428
Islandia,Europa,1957,pib_per_capita,9244.001412
Islandia,Europa,1962,pib_per_capita,10350.15906
Islandia,Europa,1967,pib_per_capita,13319.89568
Islandia,Europa,1972,pib_per_capita,15798.06362
Islandia,Europa,1977,pib_per_capita,19654.96247
Islandia,Europa,1982,pib_per_capita,23269.6075
Islandia,Europa,1987,pib_per_capita,26923.20628
Islandia,Europa,1992,pib_per_capita,25144.39201
Islandia,Europa,1997,pib_per_capita,28061.09966
Islandia,Europa,2002,pib_per_capita,31163.20196
Islandia,Europa,2007,pib_per_capita,36180.78919
India,Asia,1952,pib_per_capita,546.5657493
India,Asia,1957,pib_per_capita,590.061996
India,Asia,1962,pib_per_capita,658.3471509
India,Asia,1967,pib_per_capita,700.7706107
India,Asia,1972,pib_per_capita,724.032527
India,Asia,1977,pib_per_capita,813.337323
India,Asia,1982,pib_per_capita,855.7235377
India,Asia,1987,pib_per_capita,976.5126756
India,Asia,1992,pib_per_capita,1164.406809
India,Asia,1997,pib_per_capita,1458.817442
India,Asia,2002,pib_per_capita,1746.769454
India,Asia,2007,pib_per_capita,2452.210407
Indonesia,Asia,1952,pib_per_capita,749.6816546
Indonesia,Asia,1957,pib_per_capita,858.9002707
Indonesia,Asia,1962,pib_per_capita,849.2897701
Indonesia,Asia,1967,pib_per_capita,762.4317721
Indonesia,Asia,1972,pib_per_capita,1111.107907
Indonesia,Asia,1977,pib_per_capita,1382.702056
Indonesia,Asia,1982,pib_per_capita,1516.872988
Indonesia,Asia,1987,pib_per_capita,1748.356961
Indonesia,Asia,1992,pib_per_capita,2383.140898
Indonesia,Asia,1997,pib_per_capita,3119.335603
Indonesia,Asia,2002,pib_per_capita,2873.91287
Indonesia,Asia,2007,pib_per_capita,3540.651564
Irán,Asia,1952,pib_per_capita,3035.326002
Irán,Asia,1957,pib_per_capita,3290.257643
Irán,Asia,1962,pib_per_capita,4187.329802
Irán,Asia,1967,pib_per_capita,5906.731805
Irán,Asia,1972,pib_per_capita,9613.818607
Irán,Asia,1977,pib_per_capita,11888.59508
Irán,Asia,1982,pib_per_capita,7608.334602
Irán,Asia,1987,pib_per_capita,6642.881371
Irán,Asia,1992,pib_per_capita,7235.653188
Irán,Asia,1997,pib_per_capita,8263.590301
Irán,Asia,2002,pib_per_capita,9240.761975
Irán,Asia,2007,pib_per_capita,11605.71449
Iraq,Asia,1952,pib_per_capita,4129.766056
Iraq,Asia,1957,pib_per_capita,6229.333562
Iraq,Asia,1962,pib_per_capita,8341.737815
Iraq,Asia,1967,pib_per_capita,8931.459811
Iraq,Asia,1972,pib_per_capita,9576.037596
Iraq,Asia,1977,pib_per_capita,14688.23507
Iraq,Asia,1982,pib_per_capita,14517.90711
Iraq,Asia,1987,pib_per_capita,11643.57268
Iraq,Asia,1992,pib_per_capita,3745.640687
Iraq,Asia,1997,pib_per_capita,3076.239795
Iraq,Asia,2002,pib_per_capita,4390.717312
Iraq,Asia,2007,pib_per_capita,4471.061906
Irlanda,Europa,1952,pib_per_capita,5210.280328
Irlanda,Europa,1957,pib_per_capita,5599.077872
Irlanda,Europa,1962,pib_per_capita,6631.597314
Irlanda,Europa,1967,pib_per_capita,7655.568963
Irlanda,Europa,1972,pib_per_capita,9530.772896
Irlanda,Europa,1977,pib_per_capita,11150.98113
Irlanda,Europa,1982,pib_per_capita,12618.32141
Irlanda,Europa,1987,pib_per_capita,13872.86652
Irlanda,Europa,1992,pib_per_capita,17558.81555
Irlanda,Europa,1997,pib_per_capita,24521.94713
Irlanda,Europa,2002,pib_per_capita,34077.04939
Irlanda,Europa,2007,pib_per_capita,40675.99635
Israel,Asia,1952,pib_per_capita,4086.522128
Israel,Asia,1957,pib_per_capita,5385.278451
Israel,Asia,1962,pib_per_capita,7105.630706
Israel,Asia,1967,pib_per_capita,8393.741404
Israel,Asia,1972,pib_per_capita,12786.93223
Israel,Asia,1977,pib_per_capita,13306.61921
Israel,Asia,1982,pib_per_capita,15367.0292
Israel,Asia,1987,pib_per_capita,17122.47986
Israel,Asia,1992,pib_per_capita,18051.52254
Israel,Asia,1997,pib_per_capita,20896.60924
Israel,Asia,2002,pib_per_capita,21905.59514
Israel,Asia,2007,pib_per_capita,25523.2771
Italia,Europa,1952,pib_per_capita,4931.404155
Italia,Europa,1957,pib_per_capita,6248.656232
Italia,Europa,1962,pib_per_capita,8243.58234
Italia,Europa,1967,pib_per_capita,10022.40131
Italia,Europa,1972,pib_per_capita,12269.27378
Italia,Europa,1977,pib_per_capita,14255.98475
Italia,Europa,1982,pib_per_capita,16537.4835
Italia,Europa,1987,pib_per_capita,19207.23482
Italia,Europa,1992,pib_per_capita,22013.64486
Italia,Europa,1997,pib_per_capita,24675.02446
Italia,Europa,2002,pib_per_capita,27968.09817
Italia,Europa,2007,pib_per_capita,28569.7197
Jamaica,Américas,1952,pib_per_capita,2898.530881
Jamaica,Américas,1957,pib_per_capita,4756.525781
Jamaica,Américas,1962,pib_per_capita,5246.107524
Jamaica,Américas,1967,pib_per_capita,6124.703451
Jamaica,Américas,1972,pib_per_capita,7433.889293
Jamaica,Américas,1977,pib_per_capita,6650.195573
Jamaica,Américas,1982,pib_per_capita,6068.05135
Jamaica,Américas,1987,pib_per_capita,6351.237495
Jamaica,Américas,1992,pib_per_capita,7404.923685
Jamaica,Américas,1997,pib_per_capita,7121.924704
Jamaica,Américas,2002,pib_per_capita,6994.774861
Jamaica,Américas,2007,pib_per_capita,7320.880262
Japón,Asia,1952,pib_per_capita,3216.956347
Japón,Asia,1957,pib_per_capita,4317.694365
Japón,Asia,1962,pib_per_capita,6576.649461
Japón,Asia,1967,pib_per_capita,9847.788607
Japón,Asia,1972,pib_per_capita,14778.78636
Japón,Asia,1977,pib_per_capita,16610.37701
Japón,Asia,1982,pib_per_capita,19384.10571
Japón,Asia,1987,pib_per_capita,22375.94189
Japón,Asia,1992,pib_per_capita,26824.89511
Japón,Asia,1997,pib_per_capita,28816.58499
Japón,Asia,2002,pib_per_capita,28604.5919
Japón,Asia,2007,pib_per_capita,31656.06806
Jordania,Asia,1952,pib_per_capita,1546.907807
Jordania,Asia,1957,pib_per_capita,1886.080591
Jordania,Asia,1962,pib_per_capita,2348.009158
Jordania,Asia,1967,pib_per_capita,2741.796252
Jordania,Asia,1972,pib_per_capita,2110.856309
Jordania,Asia,1977,pib_per_capita,2852.351568
Jordania,Asia,1982,pib_per_capita,4161.415959
Jordania,Asia,1987,pib_per_capita,4448.679912
Jordania,Asia,1992,pib_per_capita,3431.593647
Jordania,Asia,1997,pib_per_capita,3645.379572
Jordania,Asia,2002,pib_per_capita,3844.917194
Jordania,Asia,2007,pib_per_capita,4519.461171
Kenia,África,1952,pib_per_capita,853.540919
Kenia,África,1957,pib_per_capita,944.4383152
Kenia,África,1962,pib_per_capita,896.9663732
Kenia,África,1967,pib_per_capita,1056.736457
Kenia,África,1972,pib_per_capita,1222.359968
Kenia,África,1977,pib_per_capita,1267.613204
Kenia,África,1982,pib_per_capita,1348.225791
Kenia,África,1987,pib_per_capita,1361.936856
Kenia,África,1992,pib_per_capita,1341.921721
Kenia,África,1997,pib_per_capita,1360.485021
Kenia,África,2002,pib_per_capita,1287.514732
Kenia,África,2007,pib_per_capita,1463.249282
"Corea, Rep. Dem.",Asia,1952,pib_per_capita,1088.277758
"Corea, Rep. Dem.",Asia,1957,pib_per_capita,1571.134655
"Corea, Rep. Dem.",Asia,1962,pib_per_capita,1621.693598
"Corea, Rep. Dem.",Asia,1967,pib_per_capita,2143.540609
"Corea, Rep. Dem.",Asia,1972,pib_per_capita,3701.621503
"Corea, Rep. Dem.",Asia,1977,pib_per_capita,4106.301249
"Corea, Rep. Dem.",Asia,1982,pib_per_capita,4106.525293
"Corea, Rep. Dem.",Asia,1987,pib_per_capita,4106.492315
"Corea, Rep. Dem.",Asia,1992,pib_per_capita,3726.063507
"Corea, Rep. Dem.",Asia,1997,pib_per_capita,1690.756814
"Corea, Rep. Dem.",Asia,2002,pib_per_capita,1646.758151
"Corea, Rep. Dem.",Asia,2007,pib_per_capita,1593.06548
"Corea, Rep.",Asia,1952,pib_per_capita,1030.592226
"Corea, Rep.",Asia,1957,pib_per_capita,1487.593537
"Corea, Rep.",Asia,1962,pib_per_capita,1536.344387
"Corea, Rep.",Asia,1967,pib_per_capita,2029.228142
"Corea, Rep.",Asia,1972,pib_per_capita,3030.87665
"Corea, Rep.",Asia,1977,pib_per_capita,4657.22102
"Corea, Rep.",Asia,1982,pib_per_capita,5622.942464
"Corea, Rep.",Asia,1987,pib_per_capita,8533.088805
"Corea, Rep.",Asia,1992,pib_per_capita,12104.27872
"Corea, Rep.",Asia,1997,pib_per_capita,15993.52796
"Corea, Rep.",Asia,2002,pib_per_capita,19233.98818
"Corea, Rep.",Asia,2007,pib_per_capita,23348.13973
Kuwait,Asia,1952,pib_per_capita,108382.3529
Kuwait,Asia,1957,pib_per_capita,113523.1329
Kuwait,Asia,1962,pib_per_capita,95458.11176
Kuwait,Asia,1967,pib_per_capita,80894.88326
Kuwait,Asia,1972,pib_per_capita,109347.867
Kuwait,Asia,1977,pib_per_capita,59265.47714
Kuwait,Asia,1982,pib_per_capita,31354.03573
Kuwait,Asia,1987,pib_per_capita,28118.42998
Kuwait,Asia,1992,pib_per_capita,34932.91959
Kuwait,Asia,1997,pib_per_capita,40300.61996
Kuwait,Asia,2002,pib_per_capita,35110.10566
Kuwait,Asia,2007,pib_per_capita,47306.98978
Líbano,Asia,1952,pib_per_capita,4834.804067
Líbano,Asia,1957,pib_per_capita,6089.786934
Líbano,Asia,1962,pib_per_capita,5714.560611
Líbano,Asia,1967,pib_per_capita,6006.983042
Líbano,Asia,1972,pib_per_capita,7486.384341
Líbano,Asia,1977,pib_per_capita,8659.696836
Líbano,Asia,1982,pib_per_capita,7640.519521
Líbano,Asia,1987,pib_per_capita,5377.091329
Líbano,Asia,1992,pib_per_capita,6890.806854
Líbano,Asia,1997,pib_per_capita,8754.96385
Líbano,Asia,2002,pib_per_capita,9313.93883
Líbano,Asia,2007,pib_per_capita,10461.05868
Lesoto,África,1952,pib_per_capita,298.8462121
Lesoto,África,1957,pib_per_capita,335.9971151
Lesoto,África,1962,pib_per_capita,411.8006266
Lesoto,África,1967,pib_per_capita,498.6390265
Lesoto,África,1972,pib_per_capita,496.5815922
Lesoto,África,1977,pib_per_capita,745.3695408
Lesoto,África,1982,pib_per_capita,797.2631074
Lesoto,África,1987,pib_per_capita,773.9932141
Lesoto,África,1992,pib_per_capita,977.4862725
Lesoto,África,1997,pib_per_capita,1186.147994
Lesoto,África,2002,pib_per_capita,1275.184575
Lesoto,África,2007,pib_per_capita,1569.331442
Liberia,África,1952,pib_per_capita,575.5729961
Liberia,África,1957,pib_per_capita,620.9699901
Liberia,África,1962,pib_per_capita,634.1951625
Liberia,África,1967,pib_per_capita,713.6036483
Liberia,África,1972,pib_per_capita,803.0054535
Liberia,África,1977,pib_per_capita,640.3224383
Liberia,África,1982,pib_per_capita,572.1995694
Liberia,África,1987,pib_per_capita,506.1138573
Liberia,África,1992,pib_per_capita,636.6229191
Liberia,África,1997,pib_per_capita,609.1739508
Liberia,África,2002,pib_per_capita,531.4823679
Liberia,África,2007,pib_per_capita,414.5073415
Libia,África,1952,pib_per_capita,2387.54806
Libia,África,1957,pib_per_capita,3448.284395
Libia,África,1962,pib_per_capita,6757.030816
Libia,África,1967,pib_per_capita,18772.75169
Libia,África,1972,pib_per_capita,21011.49721
Libia,África,1977,pib_per_capita,21951.21176
Libia,África,1982,pib_per_capita,17364.27538
Libia,África,1987,pib_per_capita,11770.5898
Libia,África,1992,pib_per_capita,9640.138501
Libia,África,1997,pib_per_capita,9467.446056
Libia,África,2002,pib_per_capita,9534.677467
Libia,África,2007,pib_per_capita,12057.49928
Madagascar,África,1952,pib_per_capita,1443.011715
Madagascar,África,1957,pib_per_capita,1589.20275
Madagascar,África,1962,pib_per_capita,1643.38711
Madagascar,África,1967,pib_per_capita,1634.047282
Madagascar,África,1972,pib_per_capita,1748.562982
Madagascar,África,1977,pib_per_capita,1544.228586
Madagascar,África,1982,pib_per_capita,1302.878658
Madagascar,África,1987,pib_per_capita,1155.441948
Madagascar,África,1992,pib_per_capita,1040.67619
Madagascar,África,1997,pib_per_capita,986.2958956
Madagascar,África,2002,pib_per_capita,894.6370822
Madagascar,África,2007,pib_per_capita,1044.770126
Malaui,África,1952,pib_per_capita,369.1650802
Malaui,África,1957,pib_per_capita,416.3698064
Malaui,África,1962,pib_per_capita,427.9010856
Malaui,África,1967,pib_per_capita,495.5147806
Malaui,África,1972,pib_per_capita,584.6219709
Malaui,África,1977,pib_per_capita,663.2236766
Malaui,África,1982,pib_per_capita,632.8039209
Malaui,África,1987,pib_per_capita,635.5173634
Malaui,África,1992,pib_per_capita,563.2000145
Malaui,África,1997,pib_per_capita,692.2758103
Malaui,África,2002,pib_per_capita,665.4231186
Malaui,África,2007,pib_per_capita,759.3499101
Malasia,Asia,1952,pib_per_capita,1831.132894
Malasia,Asia,1957,pib_per_capita,1810.066992
Malasia,Asia,1962,pib_per_capita,2036.884944
Malasia,Asia,1967,pib_per_capita,2277.742396
Malasia,Asia,1972,pib_per_capita,2849.09478
Malasia,Asia,1977,pib_per_capita,3827.921571
Malasia,Asia,1982,pib_per_capita,4920.355951
Malasia,Asia,1987,pib_per_capita,5249.802653
Malasia,Asia,1992,pib_per_capita,7277.912802
Malasia,Asia,1997,pib_per_capita,10132.90964
Malasia,Asia,2002,pib_per_capita,10206.97794
Malasia,Asia,2007,pib_per_capita,12451.6558
Malí,África,1952,pib_per_capita,452.3369807
Malí,África,1957,pib_per_capita,490.3821867
Malí,África,1962,pib_per_capita,496.1743428
Malí,África,1967,pib_per_capita,545.0098873
Malí,África,1972,pib_per_capita,581.3688761
Malí,África,1977,pib_per_capita,686.3952693
Malí,África,1982,pib_per_capita,618.0140641
Malí,África,1987,pib_per_capita,684.1715576
Malí,África,1992,pib_per_capita,739.014375
Malí,África,1997,pib_per_capita,790.2579846
Malí,África,2002,pib_per_capita,951.4097518
Malí,África,2007,pib_per_capita,1042.581557
Mauritania,África,1952,pib_per_capita,743.1159097
Mauritania,África,1957,pib_per_capita,846.1202613
Mauritania,África,1962,pib_per_capita,1055.896036
Mauritania,África,1967,pib_per_capita,1421.145193
Mauritania,África,1972,pib_per_capita,1586.851781
Mauritania,África,1977,pib_per_capita,1497.492223
Mauritania,África,1982,pib_per_capita,1481.150189
Mauritania,África,1987,pib_per_capita,1421.603576
Mauritania,África,1992,pib_per_capita,1361.369784
Mauritania,África,1997,pib_per_capita,1483.136136
Mauritania,África,2002,pib_per_capita,1579.019543
Mauritania,África,2007,pib_per_capita,1803.151496
Mauricio,África,1952,pib_per_capita,1967.955707
Mauricio,África,1957,pib_per_capita,2034.037981
Mauricio,África,1962,pib_per_capita,2529.067487
Mauricio,África,1967,pib_per_capita,2475.387562
Mauricio,África,1972,pib_per_capita,2575.484158
Mauricio,África,1977,pib_per_capita,3710.982963
Mauricio,África,1982,pib_per_capita,3688.037739
Mauricio,África,1987,pib_per_capita,4783.586903
Mauricio,África,1992,pib_per_capita,6058.253846
Mauricio,África,1997,pib_per_capita,7425.705295
Mauricio,África,2002,pib_per_capita,9021.815894
Mauricio,África,2007,pib_per_capita,10956.99112
México,Américas,1952,pib_per_capita,3478.125529
México,Américas,1957,pib_per_capita,4131.546641
México,Américas,1962,pib_per_capita,4581.609385
México,Américas,1967,pib_per_capita,5754.733883
México,Américas,1972,pib_per_capita,6809.40669
México,Américas,1977,pib_per_capita,7674.929108
México,Américas,1982,pib_per_capita,9611.147541
México,Américas,1987,pib_per_capita,8688.156003
México,Américas,1992,pib_per_capita,9472.384295
México,Américas,1997,pib_per_capita,9767.29753
México,Américas,2002,pib_per_capita,10742.44053
México,Américas,2007,pib_per_capita,11977.57496
Mongolia,Asia,1952,pib_per_capita,786.5668575
Mongolia,Asia,1957,pib_per_capita,912.6626085
Mongolia,Asia,1962,pib_per_capita,1056.353958
Mongolia,Asia,1967,pib_per_capita,1226.04113
Mongolia,Asia,1972,pib_per_capita,1421.741975
Mongolia,Asia,1977,pib_per_capita,1647.511665
Mongolia,Asia,1982,pib_per_capita,2000.603139
Mongolia,Asia,1987,pib_per_capita,2338.008304
Mongolia,Asia,1992,pib_per_capita,1785.402016
Mongolia,Asia,1997,pib_per_capita,1902.2521
Mongolia,Asia,2002,pib_per_capita,2140.739323
Mongolia,Asia,2007,pib_per_capita,3095.772271
Montenegro,Europa,1952,pib_per_capita,2647.585601
Montenegro,Europa,1957,pib_per_capita,3682.259903
Montenegro,Europa,1962,pib_per_capita,4649.593785
Montenegro,Europa,1967,pib_per_capita,5907.850937
Montenegro,Europa,1972,pib_per_capita,7778.414017
Montenegro,Europa,1977,pib_per_capita,9595.929905
Montenegro,Europa,1982,pib_per_capita,11222.58762
Montenegro,Europa,1987,pib_per_capita,11732.51017
Montenegro,Europa,1992,pib_per_capita,7003.339037
Montenegro,Europa,1997,pib_per_capita,6465.613349
Montenegro,Europa,2002,pib_per_capita,6557.194282
Montenegro,Europa,2007,pib_per_capita,9253.896111
Marruecos,África,1952,pib_per_capita,1688.20357
